,key,doc,score,label
1266,dodi 1300.28 in-service transition for transgender service members,DoDI 1300.28.pdf_14,0.95,train
1267,dodi 1300.28 in-service transition for transgender service members,DoDI 1300.28.pdf_19,0.95,train
1268,dodi 1300.28 in-service transition for transgender service members,DoDI 1300.28.pdf_13,0.95,train
1269,dodi 1300.28 in-service transition for transgender service members,DoDI 1300.28.pdf_23,0.95,train
1270,dodi 1300.28 in-service transition for transgender service members,NAVADMIN 248_16.txt_19,0.5,train
1271,dodi 1300.28 in-service transition for transgender service members,AFPM 2019-36-02.pdf_110,0.5,train
1272,dodi 1300.28 in-service transition for transgender service members,AFPM 2019-36-02.pdf_193,0.5,train
1273,dodi 1300.28 in-service transition for transgender service members,AFPM 2019-36-02.pdf_210,0.5,train
1274,dodi 1300.28 in-service transition for transgender service members,CIM 1000.13A.pdf_4,0.5,train
1275,dodi 1300.28 in-service transition for transgender service members,NAVADMIN 112_21.txt_1,0.5,train
1276,dodi 1300.28 in-service transition for transgender service members,DAFPM 2021-36-01.pdf_16,0.5,train
1277,dodi 1300.28 in-service transition for transgender service members,DAFPM 2021-36-01.pdf_215,0.5,train
1278,dodi 1300.28 in-service transition for transgender service members,MARADMIN 543-16 DOD TRANSGENDER SERVICE IMPLEMENTATION HANDBOOK.html_1,0.5,train
1279,dodi 1300.28 in-service transition for transgender service members,CIM 1000.13B.pdf_1,0.5,train
1280,dodi 1300.28 in-service transition for transgender service members,SASC Hearing - Nomination--Wormuth Witnesses - Honorable Christine Wormuth Advance Policy Questions.pdf_70,0.5,train
1281,dodi 1300.28 in-service transition for transgender service members,ALNAV 031_21.txt_11,0.5,train
1282,dodi 1300.28 in-service transition for transgender service members,MARADMIN 260-21 IN-SERVICE TRANSITION FOR TRANSGENDER SERVICE MEMBERS.html_1,0.5,train
1283,dodi 1300.28 in-service transition for transgender service members,BUPERSINST 1750.10D Vol 1.pdf_448,0.5,train
1284,dodi 1300.28 in-service transition for transgender service members,BUPERSINST 1750.10D Vol 1.pdf_1735,0.5,train
1285,dodi 1300.28 in-service transition for transgender service members,MCO 5512.11E.pdf_448,0.5,train
1286,dodi 1300.28 in-service transition for transgender service members,MCO 5512.11E.pdf_1735,0.5,train
1287,dodi 1300.28 in-service transition for transgender service members,AFI 36-3026V1.pdf_447,0.5,train
1288,dodi 1300.28 in-service transition for transgender service members,AFI 36-3026V1.pdf_1734,0.5,train
1289,dodi 1300.28 in-service transition for transgender service members,AFI 36-3026V1_IP.pdf_448,0.5,train
1290,ar 195-3 the criminal investigation command special agent program,AR 195-3.pdf_3,0.95,train
1291,ar 195-3 the criminal investigation command special agent program,AR 195-3.pdf_22,0.95,train
1292,ar 195-3 the criminal investigation command special agent program,AR 195-2.pdf_97,0.5,train
1295,ar 195-3 the criminal investigation command special agent program,PAM 611-21.pdf_21,0.5,train
1296,ar 195-3 the criminal investigation command special agent program,AR 350-1.pdf_208,0.5,train
1297,ar 195-3 the criminal investigation command special agent program,AR 608-18.pdf_16,0.5,train
1298,afi 24-301 ground transportation,AFI 24-301.pdf_128,0.95,train
1299,afi 24-301 ground transportation,AFI 24-301.pdf_124,0.95,train
1300,afi 24-301 ground transportation,AFI 24-301.pdf_145,0.95,train
1301,afi 24-301 ground transportation,AFI 24-301.pdf_138,0.95,train
1302,afi 24-301 ground transportation,AFI 24-301.pdf_40,0.95,train
1303,afi 24-301 ground transportation,CFETP 2T1X1.pdf_693,0.5,train
1304,afi 24-301 ground transportation,CFETP 2T1X1.pdf_1279,0.5,train
1305,afi 24-301 ground transportation,CFETP 2T1X1.pdf_482,0.5,train
1306,afi 24-301 ground transportation,CFETP 2T1X1.pdf_244,0.5,train
1307,afi 24-301 ground transportation,CFETP 3E0X1.pdf_242,0.5,train
1308,afi 24-301 ground transportation,AFI 25-101.pdf_121,0.5,train
1309,afi 24-301 ground transportation,AFI 25-101.pdf_66,0.5,train
1311,afi 24-301 ground transportation,AFI 10-403.pdf_84,0.5,train
1312,afi 24-301 ground transportation,QTP 24-3-C600.pdf_708,0.5,train
1313,afi 24-301 ground transportation,QTP 24-3-C600.pdf_82,0.5,train
1314,afi 24-301 ground transportation,CFETP 2T2X1.pdf_152,0.5,train
1315,afi 24-301 ground transportation,QTP 24-3-PTLHK.pdf_278,0.5,train
1316,afi 24-301 ground transportation,QTP 24-3-E935.pdf_666,0.5,train
1317,afi 24-301 ground transportation,QTP 24-3-E935.pdf_82,0.5,train
1318,afi 24-301 ground transportation,CFETP 21RX.pdf_713,0.5,train
1319,afi 24-301 ground transportation,QTP 24-3-C603.pdf_364,0.5,train
1320,afi 24-301 ground transportation,QTP 24-3-C603.pdf_68,0.5,train
1321,afi 24-301 ground transportation,QTP 24-3-C104.pdf_1022,0.5,train
1322,afi 24-301 ground transportation,QTP 24-3-C104.pdf_71,0.5,train
1323,afi 51-403 international agreements,AFI 51-403.pdf_6,0.95,train
1324,afi 51-403 international agreements,AFI 51-403.pdf_25,0.95,train
1325,afi 51-403 international agreements,AFI 51-403.pdf_15,0.95,train
1326,afi 51-403 international agreements,AFI 44-162.pdf_10,0.5,train
1327,afi 51-403 international agreements,AFI 44-162.pdf_28,0.5,train
1328,afi 51-403 international agreements,AFPD 25-3.pdf_8,0.5,train
1329,afi 51-403 international agreements,AFPD 25-3.pdf_6,0.5,train
1330,afi 51-403 international agreements,AFI 16-107.pdf_57,0.5,train
1331,afi 51-403 international agreements,AFI 10-403.pdf_116,0.5,train
1332,afi 51-403 international agreements,AFMAN 13-212V3.pdf_44,0.5,train
1333,afi 51-403 international agreements,AFMAN 13-212V3.pdf_55,0.5,train
1334,afi 51-403 international agreements,DAFMAN 13-212V3.pdf_17,0.5,train
1335,afi 51-403 international agreements,DAFMAN 13-212V3.pdf_24,0.5,train
1336,afi 51-403 international agreements,DAFMAN 10-703.pdf_73,0.5,train
1337,afi 51-403 international agreements,DAFMAN 10-703.pdf_61,0.5,train
1338,dodi 1215.07 service credit for non-regular retirement,DoDI 1215.07 CH 1.pdf_29,0.95,train
1339,dodi 1215.07 service credit for non-regular retirement,DoDI 1215.07 CH 1.pdf_20,0.95,train
1340,dodi 1215.07 service credit for non-regular retirement,DoDI 1215.07 CH 1.pdf_15,0.95,train
1341,dodi 1215.07 service credit for non-regular retirement,ARMY DIR 2019-02.pdf_5,0.5,train
1342,dodi 1215.07 service credit for non-regular retirement,RESPERSMAN 1500-010.pdf_8,0.5,train
1343,dodi 1215.07 service credit for non-regular retirement,MCO 1800.11A.pdf_4,0.5,train
1344,dodi 1215.07 service credit for non-regular retirement,AFI 36-3203.pdf_34,0.5,train
1345,dodi 1215.07 service credit for non-regular retirement,AFI 36-3203.pdf_276,0.5,train
1346,dodi 1215.07 service credit for non-regular retirement,HAFMD 1-24_Addendum-A.pdf_20,0.5,train
1348,dodi 1215.07 service credit for non-regular retirement,DoDI 1304.34.pdf_47,0.5,train
1349,dodi 1215.07 service credit for non-regular retirement,DoDI 1215.21 CH 1.pdf_3,0.5,train
1350,dodi 1215.07 service credit for non-regular retirement,MARADMIN 479-21 RESERVE RETIREMENT POINT CREDIT POLICY DUE.html_1,0.5,train
1351,dodi 1215.07 service credit for non-regular retirement,AR 140-185.pdf_62,0.5,train
1352,dodi 1215.07 service credit for non-regular retirement,AR 140-185.pdf_19,0.5,train
1353,pam 25-1-2 information technology contingency planning,PAM 25-1-2.pdf_4,0.95,train
1354,pam 25-1-2 information technology contingency planning,PAM 25-1-2.pdf_76,0.95,train
1355,pam 25-1-2 information technology contingency planning,PAM 25-1-2.pdf_25,0.95,train
1356,pam 25-1-2 information technology contingency planning,PAM 25-1-2.pdf_15,0.95,train
1358,pam 25-1-2 information technology contingency planning,AR 25-1.pdf_133,0.5,train
1361,pam 25-1-2 information technology contingency planning,AR 25-400-2.pdf_27,0.5,train
1362,pam 25-1-2 information technology contingency planning,PAM 525-27.pdf_1547,0.5,train
1363,pam 25-1-2 information technology contingency planning,ATP 6-02.71.pdf_114,0.5,train
1364,pam 25-1-2 information technology contingency planning,AR 700-147.pdf_16,0.5,train
1365,pam 25-1-2 information technology contingency planning,AR 5-9.pdf_145,0.5,train
1366,pam 25-1-2 information technology contingency planning,PAM 500-30.pdf_83,0.5,train
1367,pam 25-1-2 information technology contingency planning,PAM 500-30.pdf_9,0.5,train
1368,pam 25-1-2 information technology contingency planning,PAM 500-30.pdf_138,0.5,train
1370,pam 25-1-2 information technology contingency planning,AR 500-3.pdf_81,0.5,train
1371,pam 25-1-2 information technology contingency planning,AR 415-16.pdf_12,0.5,train
1372,pam 25-1-2 information technology contingency planning,PAM 25-403.pdf_70,0.5,train
1373,afi 32-7020 environmental restoration program,AFI 32-7020.pdf_580,0.95,train
1374,afi 32-7020 environmental restoration program,AFI 32-7020.pdf_581,0.95,train
1375,afi 32-7020 environmental restoration program,AFI 32-7020.pdf_474,0.95,train
1376,afi 32-7020 environmental restoration program,AFI 32-7020.pdf_489,0.95,train
1377,afi 32-7020 environmental restoration program,AFI 32-7020.pdf_503,0.95,train
1378,afi 32-7020 environmental restoration program,CFETP 2W0X1C1.pdf_269,0.5,train
1379,afi 32-7020 environmental restoration program,AFI 32-7001.pdf_239,0.5,train
1380,afi 32-7020 environmental restoration program,AFI 32-7001.pdf_177,0.5,train
1381,afi 32-7020 environmental restoration program,AFI 32-7001.pdf_151,0.5,train
1382,afi 32-7020 environmental restoration program,AFI 32-7001.pdf_222,0.5,train
1383,afi 32-7020 environmental restoration program,AFI 32-7066.pdf_32,0.5,train
1384,afi 32-7020 environmental restoration program,AFI 32-7066.pdf_4,0.5,train
1385,afi 32-7020 environmental restoration program,AFI 35-108.pdf_14,0.5,train
1386,afi 32-7020 environmental restoration program,AFI 35-108.pdf_3,0.5,train
1387,afi 32-7020 environmental restoration program,CFETP 35B.pdf_460,0.5,train
1388,afi 32-7020 environmental restoration program,CFETP 35P.pdf_518,0.5,train
1389,afi 32-7020 environmental restoration program,AFI 48-145.pdf_57,0.5,train
1390,afi 32-7020 environmental restoration program,AFI 32-6000.pdf_263,0.5,train
1391,afi 32-7020 environmental restoration program,AFI 32-6000.pdf_229,0.5,train
1392,afi 32-7020 environmental restoration program,AFMAN 13-212V1.pdf_92,0.5,train
1393,afi 32-7020 environmental restoration program,AFMAN 13-212V1.pdf_86,0.5,train
1394,afi 32-7020 environmental restoration program,AFMAN 13-212V1.pdf_32,0.5,train
1395,afi 32-7020 environmental restoration program,AFI 20-101_63-101.pdf_239,0.5,train
1396,afi 32-7020 environmental restoration program,AFI 20-101_63-101.pdf_245,0.5,train
1397,afi 32-7020 environmental restoration program,AFMAN 32-7003.pdf_145,0.5,train
1398,mco 3061.1 total force mobilization and deployment plan (tfmdp),MCO 3061.1.pdf_525,0.95,train
1399,mco 3061.1 total force mobilization and deployment plan (tfmdp),MCO 3061.1.pdf_532,0.95,train
1400,mco 3061.1 total force mobilization and deployment plan (tfmdp),MCO 3061.1.pdf_557,0.95,train
1401,mco 3061.1 total force mobilization and deployment plan (tfmdp),MCO 3061.1.pdf_588,0.95,train
1402,mco 3061.1 total force mobilization and deployment plan (tfmdp),MCO 3061.1.pdf_622,0.95,train
1403,mco 3061.1 total force mobilization and deployment plan (tfmdp),MCO 3061.1 ALL VOLUMES.pdf_525,0.5,train
1404,mco 3061.1 total force mobilization and deployment plan (tfmdp),MCO 3061.1 VOL 1.pdf_31,0.5,train
1405,mco 3061.1 total force mobilization and deployment plan (tfmdp),MCO 3061.1 VOL 1.pdf_0,0.5,train
1406,mco 3061.1 total force mobilization and deployment plan (tfmdp),MCO 3061.1 ACRONYMS.pdf_0,0.5,train
1407,mco 3061.1 total force mobilization and deployment plan (tfmdp),MARADMIN 045-19 RELEASE OF MCO 3061.1 MARINE CORPS.html_1,0.5,train
1408,public information,DoDD 3115.18 CH 1.pdf_29,0.95,train
1409,public information,DoDD 3115.18 CH 1.pdf_20,0.95,train
1410,public information,DoDD 3115.18 CH 1.pdf_30,0.95,train
1411,public information,DoDD 3115.18 CH 1.pdf_32,0.95,train
1412,public information,DoDD 3115.18 CH 1.pdf_15,0.95,train
1413,public information,CNSSAM 02-15.pdf_16,0.5,train
1414,public information,CNSSAM 02-15.pdf_3,0.5,train
1415,public information,CNSSAM 02-15.pdf_14,0.5,train
1416,public information,CNSSAM 02-15.pdf_52,0.5,train
1417,public information,CNSSAM 02-15.pdf_7,0.5,train
1418,public information,NAVADMIN 291_18.txt_10,0.5,train
1419,public information,NAVADMIN 291_18.txt_12,0.5,train
1420,public information,NAVADMIN 259_19.txt_10,0.5,train
1421,public information,NAVADMIN 259_19.txt_12,0.5,train
1422,public information,DoDI 5230.29 CH 1.pdf_99,0.5,train
1423,public information,DoDI 5230.29 CH 1.pdf_31,0.5,train
1424,public information,DoDI 5230.29 CH 1.pdf_86,0.5,train
1425,public information,DoDI 5230.29 CH 1.pdf_82,0.5,train
1426,public information,DoDI 5230.29 CH 1.pdf_58,0.5,train
1428,public information,HAFMD 1-28.pdf_16,0.5,train
1429,public information,HAFMD 1-28.pdf_11,0.5,train
1430,public information,HAFMD 1-28.pdf_7,0.5,train
1431,public information,HAFMD 1-28.pdf_14,0.5,train
1432,public information,NAVADMIN 266_16.txt_8,0.5,train
1433,cnssi 5000 voice over internet protocol (voip) telephony,CNSSI 5000.pdf_8,0.95,train
1434,cnssi 5000 voice over internet protocol (voip) telephony,CNSSI 5000.pdf_6,0.95,train
1435,cnssi 5000 voice over internet protocol (voip) telephony,CNSSI 5002.pdf_145,0.5,train
1436,cnssi 5000 voice over internet protocol (voip) telephony,CNSSI 5002.pdf_28,0.5,train
1437,cnssi 5000 voice over internet protocol (voip) telephony,CNSSI 5007.pdf_78,0.5,train
1438,cnssi 5000 voice over internet protocol (voip) telephony,CNSS Historical Index.pdf_72,0.5,train
1439,cnssi 5000 voice over internet protocol (voip) telephony,CNSSI 4009.pdf_1307,0.5,train
1440,atp 4-35 munitions operations and distribution techniques,ATP 4-35.pdf_0,0.95,train
1441,atp 4-35 munitions operations and distribution techniques,ATP 4-35.pdf_104,0.95,train
1442,atp 4-35 munitions operations and distribution techniques,ATP 4-35.pdf_24,0.95,train
1443,atp 4-35 munitions operations and distribution techniques,ATP 4-35.pdf_44,0.95,train
1444,atp 4-35 munitions operations and distribution techniques,ATP 4-35.pdf_23,0.95,train
1445,atp 4-35 munitions operations and distribution techniques,ATP 4-35.1.pdf_75,0.5,train
1446,atp 4-35 munitions operations and distribution techniques,ATP 4-35.1.pdf_10,0.5,train
1447,atp 4-35 munitions operations and distribution techniques,FM 4-0.pdf_342,0.5,train
1448,atp 4-35 munitions operations and distribution techniques,FM 4-0.pdf_78,0.5,train
1449,atp 4-35 munitions operations and distribution techniques,FM 1-02.1.pdf_151,0.5,train
1450,atp 4-35 munitions operations and distribution techniques,TC 4-93.pdf_45,0.5,train
1451,atp 4-35 munitions operations and distribution techniques,ATP 4-93.1.pdf_81,0.5,train
1452,atp 4-35 munitions operations and distribution techniques,ATP 4-93.1.pdf_67,0.5,train
1454,atp 4-35 munitions operations and distribution techniques,ATP 4-90.pdf_144,0.5,train
1455,atp 4-35 munitions operations and distribution techniques,ATP 4-90.pdf_62,0.5,train
1456,atp 4-35 munitions operations and distribution techniques,TC 4-93.3.pdf_38,0.5,train
1457,atp 4-35 munitions operations and distribution techniques,TC 4-93.5.pdf_83,0.5,train
1458,atp 4-35 munitions operations and distribution techniques,ATP 3-34.40.pdf_273,0.5,train
1459,atp 4-35 munitions operations and distribution techniques,ADP 1-02.pdf_248,0.5,train
1460,atp 4-35 munitions operations and distribution techniques,MCTP 3-40D.pdf_281,0.5,train
1461,atp 4-35 munitions operations and distribution techniques,FM 1-02.2.pdf_308,0.5,train
1462,atp 4-35 munitions operations and distribution techniques,ATP 4-93.pdf_87,0.5,train
1463,atp 4-35 munitions operations and distribution techniques,ATP 4-93.pdf_38,0.5,train
1464,atp 4-35 munitions operations and distribution techniques,ATP 3-20.98.pdf_407,0.5,train
1465,reprisal,DoDI 1030.02.pdf_83,0.95,train
1466,reprisal,DoDI 1030.02.pdf_18,0.95,train
1467,reprisal,DoDI 1030.02.pdf_16,0.95,train
1468,reprisal,DoDI 1030.02.pdf_26,0.95,train
1469,reprisal,DoDD 7050.06 CH 1.pdf_82,0.5,train
1470,reprisal,DoDD 7050.06 CH 1.pdf_144,0.5,train
1471,reprisal,DoDD 7050.06 CH 1.pdf_109,0.5,train
1472,reprisal,DoDD 7050.06 CH 1.pdf_77,0.5,train
1473,reprisal,DoDD 7050.06.pdf_111,0.5,train
1474,reprisal,DoDD 7050.06.pdf_95,0.5,train
1475,reprisal,DoDD 7050.06.pdf_101,0.5,train
1476,reprisal,DoDD 7050.06.pdf_70,0.5,train
1477,reprisal,DoDD 7050.06.pdf_65,0.5,train
1478,reprisal,DoDD 5105.53.pdf_42,0.5,train
1479,reprisal,DoDD 5105.53.pdf_126,0.5,train
1480,reprisal,H.R 846 IH 117th.pdf_10,0.5,train
1481,reprisal,H.R 846 IH 117th.pdf_16,0.5,train
1482,reprisal,H.R 846 IH 117th.pdf_13,0.5,train
1483,reprisal,H.R 846 IH 117th.pdf_11,0.5,train
1484,reprisal,H.R 846 IH 117th.pdf_14,0.5,train
1485,ar 600-20 army command policy,AR 600-20.pdf_10,0.95,train
1486,ar 600-20 army command policy,AR 600-20.pdf_3,0.95,train
1487,ar 600-20 army command policy,AR 600-20.pdf_15,0.95,train
1488,ar 600-20 army command policy,AR 600-20.pdf_149,0.95,train
1489,ar 600-20 army command policy,AR 600-20.pdf_51,0.95,train
1490,ar 600-20 army command policy,ARMY DIR 2019-07.pdf_35,0.5,train
1491,ar 600-20 army command policy,AR 600-63.pdf_189,0.5,train
1492,ar 600-20 army command policy,AR 600-63.pdf_63,0.5,train
1493,ar 600-20 army command policy,ARMY DIR 2019-17.pdf_9,0.5,train
1494,ar 600-20 army command policy,AR 600-8-29.pdf_152,0.5,train
1495,ar 600-20 army command policy,TRADOC TR600-15.pdf_57,0.5,train
1497,ar 600-20 army command policy,AR 600-8-19.pdf_59,0.5,train
1498,ar 600-20 army command policy,ARMY DIR 2021-01.pdf_15,0.5,train
1499,ar 600-20 army command policy,TRADOC TR10-5-1.pdf_1850,0.5,train
1500,ar 600-20 army command policy,TRADOC TR10-5-1.pdf_797,0.5,train
1501,ar 600-20 army command policy,AR 600-77.pdf_274,0.5,train
1504,ar 600-20 army command policy,USAR PAM 600-2.pdf_188,0.5,train
1505,ar 600-20 army command policy,ARMY DIR 2018-23.pdf_64,0.5,train
1506,ar 600-20 army command policy,AR 600-8-2.pdf_69,0.5,train
1508,ar 600-20 army command policy,AR 600-8-2.pdf_32,0.5,train
1509,ar 600-20 army command policy,AR 600-8-2.pdf_26,0.5,train
1510,"s. 738 to provide for grants for states that require fair and impartial police training for law enforcement officers of that state and to incentivize states to enact laws requiring the independent investigation and prosecution of the use of deadly force by law enforcement officers, and for other purposes.",S. 738 IS 117th.pdf_0,0.95,train
1511,"s. 738 to provide for grants for states that require fair and impartial police training for law enforcement officers of that state and to incentivize states to enact laws requiring the independent investigation and prosecution of the use of deadly force by law enforcement officers, and for other purposes.",S 738 IS 117th.pdf_0,0.5,train
